93.0645,3.00661,-2.31921,50.0917,2.91234,-1.42142,47.8589,0.137876,-1.53368,-0.419469,283.511,0,1
148.929,-0.174185,-1.02968,48.1266,-0.283508,-1.05193,35.7712,0.50944,-0.0406645,2.97012,438.63,0,2
108.491,1.1696,-1.41807,81.4833,2.16369,-1.30143,81.2713,-2.02761,-0.634631,-0.448217,474.307,0,3
44.6828,-1.97896,-1.42429,39.743,0.25733,-0.0454491,33.111,-0.92368,0.440228,3.00693,276.353,0,2
48.2158,0.827635,-1.39698,41.5789,-2.0677,-1.89977,30.6116,-2.43011,-1.75727,0.831866,162.341,0,0
126.202,2.4265,0.45728,43.7279,-2.72171,0.995163,31.6971,1.72561,1.51513,-0.59463,487.736,0,3
357.106,-0.945192,-1.23799,60.82,2.74791,-0.514929,25.7288,-1.79887,-1.69304,1.63941,816.519,0,0
193.249,-2.71207,-1.45881,157.817,-2.90331,-0.963828,141.2,0.445912,-0.712745,0.482251,702.019,1,2
168.353,2.98312,0.838521,87.4743,-2.19987,-1.05757,15.7485,-1.37418,0.329463,1.97226,391.96,0,1
70.7311,-1.92574,-1.78281,25.209,0.52239,-0.840796,13.7761,-0.194107,1.30468,-1.23525,226.386,0,1
438.079,-2.52966,0.489862,14.3327,2.99088,-0.375866,12.8253,-0.188057,-1.2182,0.694586,930.529,0,2
119.109,2.94825,-0.189617,32.5676,-1.46853,1.52103,17.7972,-2.52076,-1.43393,0.109354,288.44,0,0
418.363,1.96,-0.595126,388.711,-1.14461,1.31674,80.2985,-1.24924,0.811616,0.969823,983.868,0,2
115.289,-1.12495,1.44576,76.5477,0.594924,-0.270397,57.5144,2.09341,0.236354,-2.79811,343.401,0,1
69.3051,-0.45209,-2.3189,64.8254,1.74679,-1.22858,27.8115,-2.0248,-1.4429,-2.19871,316.798,0,2
92.6809,0.561526,1.42344,62.0698,-0.178938,-0.431458,37.6489,-1.67569,0.812672,2.39934,414.056,0,3
48.0569,0.979423,1.91684,46.8071,1.82964,-0.107215,45.7834,-1.74,1.75525,-1.56314,163.432,0,0
64.2175,-3.0211,-0.508029,46.5571,-2.91246,-2.00121,34.4721,1.81872,-0.85785,-0.0535135,272.192,0,0
42.7224,2.67712,-1.81232,26.9544,-0.413612,-0.178491,24.2601,1.67562,0.0743833,1.0554,230.443,0,1
50.5539,1.0322,-0.860284,38.9362,2.82013,0.96084,19.4906,-2.34307,0.891587,1.40499,212.308,0,1
53.0148,0.321888,2.37242,47.2739,-2.32142,1.94594,46.6691,0.00886104,-1.0739,0.417274,233.79,0,1
101.915,-1.56318,1.99416,70.4312,1.99002,1.14818,32.0315,-3.12323,-0.309958,-1.04243,597.942,1,1
60.9247,-3.04557,-0.751593,37.4372,-2.10608,-1.04537,29.6855,-1.61941,-2.13178,0.694438,204.266,0,0
226.981,-2.12436,1.70129,159.184,0.620177,0.605184,77.2623,-1.44658,1.7945,1.14447,817.002,0,1
64.3728,1.21465,-1.1161,59.2063,-1.38285,-0.471257,34.0439,2.52181,-0.0799769,-0.977553,311.332,0,2
135.306,-0.903107,0.558469,112.737,1.59247,-0.202219,62.0935,-1.71502,-0.0410069,2.4523,556.473,0,1
52.2286,-1.86171,-0.509966,25.0008,2.62853,1.33084,23.9743,2.42758,-0.469398,0.211024,170.317,0,0
233.364,-2.19676,-1.35452,183.253,-2.06306,-1.77746,32.6035,-1.53718,1.24536,2.66855,865.466,0,1
104.289,-2.10968,1.58048,82.4989,2.29092,-2.33459,75.0643,3.12959,-1.50475,-0.467489,506.304,0,1
87.6912,-0.44853,-0.701601,48.0983,-0.118895,-1.98267,31.0192,-0.669771,1.70101,2.81482,339.064,0,1
62.8802,-1.35718,-1.99207,29.6784,2.89658,1.54317,19.2604,0.586252,-0.028063,0.525479,146.338,0,0
71.279,0.31125,-1.27542,21.534,-0.493362,-1.51912,13.7668,2.75415,0.620359,2.78826,256.503,0,1
62.7736,2.66811,2.25925,38.3401,-2.98316,0.306399,32.0823,-0.693848,2.08679,0.921147,233.33,0,1
171.195,-1.74475,-0.892961,28.9817,-0.267813,-0.876869,12.4027,-0.099584,1.2496,1.59465,386.275,0,0
59.987,-1.87423,0.371577,58.1707,-2.32588,-1.37011,44.0186,-0.265052,1.49428,1.32118,284.382,0,0
61.0134,-2.82824,-1.30428,60.1641,-0.343704,-1.13404,46.0901,0.592548,-1.1878,-1.73067,262.891,0,1
66.8824,0.438768,0.618658,56.2926,0.0130615,0.3728,30.9099,-2.86355,0.649106,2.44195,387.406,0,2
76.3097,-2.59574,-0.334522,59.3548,-0.455418,-0.634888,28.4165,2.02702,0.844682,1.59494,200.578,0,0
243.926,-2.28256,-1.30412,103.347,1.33854,-0.965759,58.3755,1.21123,-1.01984,-2.21199,539.939,0,1
65.5276,0.103378,-1.7651,56.9066,-2.47767,-1.44286,35.2288,-0.279107,-0.0955229,2.39877,227.518,0,0
49.0529,0.664725,1.1264,25.8839,-1.02695,-1.02886,20.6309,-2.68182,-0.647567,1.94439,223.773,0,0
28.3464,-2.47657,-0.420886,17.0223,-1.29312,-1.99202,12.178,1.41921,-1.79352,0.310778,82.2345,0,0
72.6335,-2.61604,0.440206,57.6482,2.10608,0.367977,24.4902,1.49466,0.757153,-2.66582,438.114,1,3
96.7541,-0.297981,-1.68525,76.3178,-2.9349,-1.69714,45.5019,1.40623,-1.79895,0.617517,342.996,0,2
89.9163,0.954422,1.06211,63.7783,0.447356,1.46689,21.9153,-2.4168,0.247415,-2.60868,304.079,0,2
281.989,1.31854,-1.44771,121.753,-2.2226,0.319837,24.9608,0.108495,-1.32275,-1.4261,626.365,0,1
126.564,-1.95659,-0.301517,108.138,-1.9336,0.520938,87.5528,1.34003,0.390466,2.67165,600.574,0,3
59.1717,0.0419669,-0.457068,37.8801,-2.56802,-0.398971,31.6149,1.46601,-2.3827,-2.39779,201.157,0,1
273.567,-0.658673,-0.200149,165.796,-0.433239,-0.570972,31.2073,2.26934,1.28931,-1.29121,948.885,1,1
69.8733,-0.950988,-0.501827,54.3121,0.316277,-1.38926,27.4922,-0.569301,0.593115,2.64474,281.054,1,1
79.5187,-0.851885,-0.907757,49.9254,2.34513,0.981258,41.5653,0.558626,-1.73267,-1.72224,360.163,0,1
86.6495,1.23547,0.875806,48.3048,-1.09905,-0.564047,30.3376,2.50095,0.47735,-1.94935,224.268,0,0
42.678,0.522082,0.529687,25.7622,-0.464207,0.775593,24.3989,2.08708,-0.773845,-2.53473,154.049,0,0
71.3777,0.466271,-1.04092,39.473,0.0256216,-1.89447,37.6059,-1.76442,-0.739835,3.02912,258.097,1,1
96.324,-0.102837,0.627387,48.2055,0.580402,1.74298,41.4177,-1.09972,1.85603,3.14083,341.092,0,1
109.279,1.82582,-0.925136,106.018,1.88764,-0.129805,24.1774,-1.48366,0.20247,-1.28716,596.516,0,1
91.0023,0.874383,-0.273106,54.6383,-1.20165,-1.28312,19.7999,1.3035,0.479779,-1.3972,482.702,0,4
107.189,-2.46339,0.0457081,93.1368,-1.93426,0.782632,43.8627,2.02519,1.22453,1.4991,433.357,0,1
50.9543,2.0298,1.68324,32.0619,-0.281424,1.96271,19.6826,0.0131579,1.1536,-2.38522,140.7,0,0
280.893,-0.885827,0.416217,88.855,1.8772,1.77804,41.9464,-2.35276,0.117661,2.65363,707.248,0,1
71.5503,1.66268,1.12817,41.9433,-2.99893,0.258607,24.4811,-0.229887,-1.12491,-2.23222,277.539,2,2
194.717,2.52414,1.02514,59.6697,-1.3838,0.800482,35.0607,1.53895,0.779202,2.22258,1289.87,0,1
96.3476,0.14268,-0.568226,66.112,-1.85894,1.22354,21.1764,-2.72375,-0.985217,-3.08112,315.403,0,1
165.295,1.39867,0.426149,99.1639,-1.36038,-2.32414,11.3903,-2.90804,-0.730241,-1.11629,408.763,2,2
66.4935,1.85899,0.67994,29.0438,1.20906,1.59421,23.3053,-0.418381,-0.655059,-2.01896,230.377,0,2
54.5328,-2.35634,-0.724834,32.5918,1.19332,1.17592,17.0031,-2.52802,0.19112,1.25838,275.995,0,2
222.086,-1.98743,-0.608216,171.833,0.763835,2.2074,16.605,2.87972,2.30529,-1.82256,1103.9,0,2
38.6423,-1.69923,-0.0459531,30.072,0.433081,1.7787,26.0571,-0.0706755,0.854365,-3.11501,215.281,0,0
80.2266,2.72859,-0.738902,57.8348,1.11264,-0.71668,22.9156,1.58234,-0.322391,-2.61901,375.493,0,2
56.3723,2.30577,-1.18433,19.5484,2.96753,-1.13919,16.5866,1.14835,0.983685,-0.756376,149.103,0,0
66.3049,2.02778,-0.746099,28.3295,0.214614,0.577445,16.2833,-1.01747,-0.840861,-2.46228,187.88,0,1
96.1017,-3.06018,-0.94276,51.5073,0.70092,2.21758,17.9,1.86179,0.703803,-0.917889,200.852,0,0
203.514,-0.256586,1.30908,173.75,-2.59068,-0.660738,149.581,-2.06219,-0.946076,-1.43592,662.966,0,2
42.5659,-0.885384,0.731236,38.3848,-0.255803,0.18123,37.1689,2.69099,1.87493,1.42208,251.796,0,0
117.043,1.9467,0.887274,41.5575,1.3365,1.90528,28.0771,-2.99959,1.86153,-1.12909,326.871,0,0
159.223,-0.412423,-0.689173,83.4945,-1.08902,-1.50729,53.7929,0.544701,-0.474276,-3.13189,748.027,0,3
290.368,0.0587195,-0.81976,282.69,2.96669,-1.5995,117.491,-0.785419,-0.664178,-2.08227,932.434,0,3
82.7591,-0.615122,-0.503099,20.6745,-2.85131,1.31573,15.9244,2.30888,-1.94812,2.23128,205.343,0,1
43.2575,0.496319,1.22704,33.5735,-1.39374,2.4947,13.1023,0.810143,1.61838,-0.900426,297.016,0,1
271.176,1.24913,0.773062,56.2328,0.566988,0.372327,22.855,-0.0549157,-1.16414,-2.33955,704.014,0,2
219.662,-1.94795,-0.98755,206.743,-1.12528,-0.760365,90.1892,-2.56256,-1.16085,-2.85898,986.462,0,1
93.8473,-1.95975,-1.06666,71.3119,-0.0282357,-2.36661,35.697,-1.63371,0.344422,1.42962,364.28,0,2
149.85,2.71498,-0.272391,136.22,-0.751021,-0.0436759,52.0394,2.25022,0.602146,-1.02939,565.794,1,1
48.3007,0.234304,-0.397209,40.1532,-0.296339,-0.781134,19.761,0.985865,0.154486,3.01666,153.791,0,0
78.0214,-2.98201,0.0241551,26.3698,0.501731,-1.08598,17.6164,-2.52521,-1.82998,-0.622976,505.308,0,3
134.625,2.29905,1.60388,52.9364,0.260486,1.67076,11.9564,1.04971,-0.140636,1.63744,569.338,0,1
162.797,1.09806,0.0835867,126.937,-1.60279,-1.35962,125.708,-2.3292,-1.35122,1.1565,536.005,0,1
85.7125,1.63174,0.563135,47.4155,2.49812,-1.18226,43.5726,-1.55987,-0.672804,-0.69713,303.026,0,1
62.054,1.64608,1.34978,46.6516,-2.99728,2.12918,21.4019,-1.59956,-0.222005,2.54431,451.444,0,3
304.114,1.86288,-0.208851,99.6869,0.891135,-1.9266,37.4685,2.57128,-1.98623,2.12962,1013.55,0,1
191.823,-2.9174,0.551322,175.875,0.217724,-0.541059,109.407,0.780383,-0.226311,-2.76667,688.95,0,3
217.592,1.41057,0.284876,114.671,1.72908,0.568209,12.393,1.9183,-1.69083,1.30184,999.372,0,3
223.091,-2.08493,-1.54832,158.541,-0.439745,-0.431407,112.632,-2.51122,-1.90596,1.1028,957.387,0,1
106.006,-0.226112,0.80733,86.6346,-1.21071,0.973288,24.7656,-0.697867,1.24616,-2.41853,681.998,0,1
42.4306,0.531204,-0.468187,39.6206,-1.77627,1.01267,28.2105,-2.25277,1.11416,-2.0382,345.769,0,2
103.43,2.31405,-1.01507,87.5164,-0.433189,-0.503592,52.6075,-2.56678,-1.31368,0.0638405,510.274,0,2
357.375,2.21144,0.402065,208.19,-0.67275,-1.46644,44.0607,1.7067,-0.180732,-1.11163,801.127,0,0
72.0611,0.538443,0.939328,64.3272,-0.841357,0.761458,45.2655,0.94106,-0.235507,2.18262,364.906,0,1
29.9272,2.22937,-0.125491,27.402,-1.68639,-0.42864,16.5813,-1.72783,0.152529,0.357742,239.12,1,2
86.0491,0.267081,-0.544932,31.2417,-1.57388,1.72643,20.4014,-1.60678,0.802667,0.221802,327.216,2,2
101.676,2.88637,0.74833,33.5661,-1.7681,1.18657,31.608,2.52786,-1.91226,0.765543,332.518,1,1
187.894,2.5672,0.148753,71.0623,-0.131157,0.0539863,25.6918,1.13527,-0.107992,1.45926,608.309,1,2
54.5634,2.03961,-1.33312,40.4947,-1.78601,-1.18152,37.306,0.34298,-0.695303,2.18786,273.396,0,1
112.388,-0.945094,1.18953,53.7533,1.7635,-1.47453,35.6167,2.41795,0.232617,2.03392,292.001,0,1
70.7183,-1.21342,0.565231,57.6038,0.620012,0.591762,18.3927,2.45037,-1.00102,-0.584998,294.793,0,1
58.118,2.02092,0.643489,34.3127,-1.93474,-2.22173,23.0477,-0.441105,-0.976129,0.249733,230.96,0,1
271.945,-2.81537,0.50732,175.698,0.1811,-0.5197,116.976,3.12834,0.880706,0.525047,864.261,0,1
89.7034,0.714178,-0.536489,49.2041,0.494822,-0.0366473,34.1882,-2.75605,-1.92616,-2.40462,328.711,0,0
83.8401,-0.20335,1.50732,76.7344,-2.44963,-0.765362,35.7688,-1.51604,0.667565,1.79595,315.775,0,0
95.1757,0.114864,0.206014,72.4647,0.18629,-0.632069,17.862,3.05535,-0.511705,-0.173418,363.495,0,1
61.4702,-0.902534,2.29737,57.1486,0.690511,1.73807,29.9756,-0.29981,-1.87562,-2.914,296.766,0,1
239.67,1.20051,1.00484,128.944,2.49962,-0.177363,62.7124,1.48421,0.133619,1.82615,568.767,0,1
179.207,2.9571,0.17745,66.4291,2.87926,0.600421,23.5278,-1.33353,1.3524,-0.225585,488.003,0,0
114.978,-3.11014,0.414563,30.8066,1.16797,0.183679,29.9611,1.58941,-0.217841,-0.030644,301.902,0,1
23.7193,-0.416978,1.80482,19.4509,2.81832,1.6272,11.7307,0.100606,0.989129,0.0685773,94.1149,0,0
48.0008,0.31069,-0.496148,15.889,0.683055,0.346944,14.3294,1.68677,2.03857,1.44688,382.038,0,2
108.079,2.3117,0.935851,30.787,-2.38184,1.28971,10.8537,-2.84158,1.45256,-0.587047,271.955,0,1
174.472,-0.0515383,2.11293,96.0844,-0.407568,1.52852,65.6403,-2.85781,1.96981,3.04443,490.529,0,0
85.2312,-0.936172,-1.97828,33.1163,-2.65597,-2.12311,10.2499,2.03786,-0.00586686,1.85079,216.474,0,0
79.7658,-2.33354,0.244466,38.0138,1.41028,0.496806,37.2126,2.2797,-0.501888,0.585762,565.643,0,3
83.159,1.33187,1.18684,66.4639,-0.00502587,0.358806,30.5098,2.35798,1.16547,0.925821,388.446,0,0
87.0752,-2.27777,-0.544468,69.2022,2.39211,0.283645,57.9645,-2.36328,0.630244,1.07921,471.506,0,2
159.207,-0.275412,0.181405,129.045,0.337935,-0.00639861,81.5935,2.83831,-2.39969,-2.93453,633.285,0,0
90.9623,2.59,0.377326,79.6741,0.10263,1.1895,31.4095,-2.10206,1.58682,0.202855,282.545,0,1
78.764,-0.95999,-0.633209,47.5376,-1.85724,-1.23812,29.8542,1.24505,-0.150508,-2.13269,339.853,0,1
58.1001,1.9697,-0.437164,42.451,-2.94462,-1.63806,41.131,2.88956,-0.758037,0.988176,311.512,2,2
70.4825,-1.43464,1.63315,67.0624,-0.3728,0.806928,55.2562,2.45911,-0.703221,-1.23622,283.985,0,1
106.124,3.11292,0.680006,56.8783,2.07129,1.34651,43.9141,1.8922,-1.63491,-3.0481,393.51,0,2
120.168,2.06745,-0.371221,25.3273,-2.14093,-2.30315,25.2077,3.12145,0.857478,-0.598262,289.162,0,0
89.0434,-2.50808,-0.865284,18.0488,-0.800504,-2.03931,16.4491,0.409826,-0.241879,1.08854,328.872,0,2
116.777,-1.16132,0.382812,65.4347,0.848365,0.202785,29.3736,-1.89521,-0.352523,-2.77381,336.044,0,0
54.3175,1.63115,1.08347,39.6542,-1.99742,0.817391,30.444,-1.76941,1.91719,0.543544,167.697,0,0
52.2142,2.73934,-0.573544,26.3985,2.23541,1.7269,19.3331,-0.379608,1.13345,-0.440734,157.4,0,0
79.0497,0.639226,1.01941,77.5894,0.325067,-0.277404,27.1102,-2.13009,0.984718,-2.70927,314.173,0,0
77.1378,-1.77425,1.82573,54.7719,1.05186,0.0472204,36.9083,-1.62617,0.10922,-0.749154,413.672,0,1
55.4471,-0.197365,-1.37462,30.7477,-3.08817,-2.08674,17.5668,-2.16788,-1.9599,-0.695202,186.379,0,1
122.018,0.0282515,1.45602,81.5262,-2.57102,0.678403,61.8005,2.74354,0.0612798,-0.532247,365.889,0,0
83.815,1.70605,0.724079,51.2975,1.76385,-2.02088,23.3204,-2.16291,0.141836,-1.85978,282.387,0,1
99.001,0.258248,-0.600161,89.2332,-1.20228,0.702558,23.1899,2.51004,0.752946,3.03933,443.785,1,3
57.5392,2.53003,-1.09422,45.7006,1.93955,0.21802,44.9159,-0.437245,0.316476,2.23446,288.963,0,1
127.239,-0.0384981,-0.840998,97.346,-0.255045,-0.0656644,30.5547,0.663486,-2.14706,-2.27263,555.841,0,2
58.4252,-3.09313,-0.779938,33.5559,-1.90905,-1.0356,30.4436,0.0355063,-1.64168,1.02468,287.493,0,3
66.4476,-0.434948,0.419983,57.0163,-2.86401,1.17377,31.2956,2.52025,0.291932,0.482634,166.879,0,0
44.927,2.69231,-1.37175,40.936,-0.722184,1.31886,40.425,-0.334085,-1.03283,-1.46944,143.258,0,0
135.36,-2.28474,-0.791792,87.0926,0.0912799,1.93146,59.6377,-1.22211,-0.495108,0.216633,715.615,0,2
125.309,-1.26096,0.542172,105.909,-1.74299,-0.0768549,62.0007,0.714106,1.2944,1.65445,536.416,0,1
113.006,2.00209,0.449072,74.0034,0.259425,-0.630107,31.8947,3.06353,1.51854,-1.00666,447.317,0,0
192.888,-2.70205,-1.29169,29.9228,-0.288254,-1.25915,24.0074,1.6059,-1.53434,0.23514,340.365,0,0
117.142,2.16492,-0.9592,112.545,-0.591649,-2.25141,66.913,3.05449,-0.45683,-2.07138,393.025,0,1
100.736,-1.65941,1.40101,88.3925,-0.476361,0.0930229,50.8206,-0.405694,1.96929,-2.34271,510.631,0,2
147.69,0.467933,1.45536,27.9,1.4712,-0.516949,19.222,-1.4793,1.93788,-2.0437,359.24,0,2
39.0761,1.63417,2.26204,35.8105,-0.460327,0.611992,33.3702,-2.64611,-0.670664,-1.30396,189.836,0,1
52.5183,-1.43784,-0.331658,46.5279,0.527161,-1.20031,22.9981,2.80688,0.146481,1.53833,210.174,0,1
58.05,1.39383,0.490561,40.8648,-0.844548,0.126615,23.6666,2.4825,1.38529,-1.4797,264.466,0,2
124.552,-3.01085,-1.43565,71.8553,0.255105,-1.2467,65.42,-2.44826,-0.602475,0.926271,454.704,0,1
34.0276,-0.549426,-0.741736,24.8139,1.26924,1.26794,21.7134,-2.07472,1.65767,-2.79121,285.88,0,2
178.034,-2.22941,-2.29415,78.1754,-1.0637,0.706498,36.595,0.903627,1.09905,-2.58437,573.596,0,2
179.186,-1.08526,1.57085,59.6503,1.69986,0.371703,34.4422,-1.30457,0.279764,2.26168,503.383,0,0
194.57,-0.325455,0.242543,66.3394,1.65639,-0.134839,12.3215,1.60485,0.959875,2.01553,446.695,0,1
58.7324,-0.499918,1.38804,55.2535,0.180851,1.05931,18.5632,2.03819,-0.355632,-0.197722,515.83,0,1
95.8871,1.20845,-0.501066,92.8325,-2.68984,-0.714784,27.3311,0.544023,-2.04121,-1.90755,368.716,0,1
136.935,1.45834,1.73262,35.2893,-2.88384,2.06633,31.1079,2.69577,2.18805,-2.82982,431.418,1,2
75.5476,1.09276,1.18403,24.7302,-2.24683,0.722941,24.3042,-1.31999,2.2469,2.7518,220.847,0,1
91.535,-1.50612,1.10211,66.4368,1.85346,-1.02158,17.3615,-2.88978,-0.67071,-0.925454,209.382,0,0
263.865,-1.53296,1.0804,114.907,-2.05612,0.965064,58.1815,2.98798,0.531037,1.01766,826.997,0,2
59.0049,-2.96798,-0.22726,19.5751,0.54833,0.798657,18.0925,0.198442,1.30602,-0.507426,126.111,0,0
335.76,-1.29657,-1.16982,82.3505,-1.15807,-0.646817,31.5091,1.13925,-0.418947,1.74498,1363.71,0,4
111.387,-2.77669,0.216984,108.556,-2.38073,0.929012,102.911,-0.371596,-0.453663,1.62336,582.077,0,1
72.5942,2.96017,1.02384,54.9457,-2.31527,-0.166469,33.8467,0.566035,0.68867,-2.32215,175.575,0,0
99.4579,2.80832,0.801982,84.4153,1.1153,-0.594865,50.2067,-0.370678,-0.464845,-0.970123,328.362,0,1
186.721,1.18104,0.558255,87.5983,-1.89404,0.0849663,79.1603,1.18537,1.26331,-2.95288,705.355,0,3
124.213,-1.79779,-0.0182855,120.358,-1.33243,-0.551608,36.4074,-1.55607,0.40244,-0.996834,1741.75,0,2
137.252,-2.13447,-0.642571,100.547,-2.67811,-1.20152,29.7456,2.25875,-1.60821,-1.43652,414.031,0,1
525.399,-0.0221257,-0.962099,472.73,-2.72567,-0.0243211,115.338,2.91184,-0.684792,1.38097,1293.22,0,0
69.915,-2.05954,2.15348,24.4694,0.802787,1.34063,10.1962,-1.49216,1.14123,1.59319,240.099,0,0
88.6659,-1.81377,-1.15327,53.8138,-3.13936,-1.61299,22.984,-2.6007,-0.178247,-0.144515,317.195,0,2
109.947,-1.95026,1.95542,65.7982,0.176937,1.10602,47.9911,2.01091,1.20723,-3.04498,323.225,1,2
41.5598,1.52974,0.772511,29.157,-0.807806,2.05524,23.2837,-3.02183,-0.267546,2.76394,446.827,0,0
49.7369,1.97288,1.06013,36.5802,-1.24533,1.13609,13.5914,0.951439,1.40711,0.171109,433.758,0,1
51.9008,0.624231,1.1182,49.9505,-0.780496,-1.06288,40.6233,1.97302,-0.805256,-2.79779,213.144,0,0
102.917,-3.13733,0.86879,63.3798,-2.02594,-0.349814,45.4278,2.85677,-0.364916,1.60054,554.727,0,1
89.9906,2.94274,0.564776,41.4143,-1.28891,2.31459,20.0381,-0.00797449,1.80247,0.685615,221.531,0,0
135.171,-2.87274,-0.0976835,33.1221,0.236697,-0.256542,11.8194,1.60329,-1.54804,2.82058,416.491,0,3
95.422,2.60444,1.23525,30.7267,-1.41276,1.30834,21.5679,-2.82098,2.13895,0.804589,281.291,0,1
28.9619,1.24029,-0.53321,19.7551,0.973373,-0.146362,15.1072,0.468294,0.17068,-1.89638,126.621,0,1
243.389,2.73884,0.551721,101.411,1.17032,1.05988,60.9341,-2.85866,0.941627,-0.632367,773.344,0,2
118.854,1.15842,1.49158,19.2106,-1.77648,1.53702,15.0081,-0.764051,0.455685,-2.10333,239.737,0,0
43.1034,-1.99431,0.5875,27.2491,0.449392,2.27654,14.7188,-1.2753,0.396877,-2.13603,439.27,0,0
58.959,-1.54021,-0.368964,33.0967,1.04584,0.270652,15.9179,-2.14465,1.17855,1.61472,145.003,0,0
168.645,-2.12962,0.559956,42.0812,-0.829795,0.859469,13.9897,0.0881387,-2.47454,1.99684,274.442,0,0
52.9874,-1.32807,-2.04063,27.9501,0.793889,-1.02171,15.7995,1.843,-1.6882,-1.5046,250.286,0,3
66.3509,-0.84911,0.6046,35.3112,3.00229,0.511358,29.1071,-2.93574,0.866489,0.839821,285.525,0,1
332.805,2.4202,0.973947,130.553,0.995243,-1.957,18.6696,-0.811921,-1.37057,2.8056,1027.66,1,1
138.022,1.11949,0.891011,53.2381,-2.30953,0.451982,16.7623,-1.86186,-0.457693,-1.92657,329.001,0,0
116.241,1.16555,0.597316,82.6269,-2.91218,-0.348515,14.8315,-2.22848,-0.380723,-1.04127,311.379,0,0
94.9456,-0.402321,0.65142,39.6123,-2.99186,0.895356,32.9357,0.724502,1.73408,2.7138,277.898,0,1
219.918,-0.752021,-0.925108,83.1068,-1.4605,-1.01791,58.3609,2.28525,-2.2167,2.63624,761.165,0,1
154.443,-1.71364,-0.866589,45.497,-2.50084,-1.43577,18.0364,-2.91537,-2.11032,2.40067,431.335,0,1
92.2003,-2.68434,-0.963104,36.8462,-1.52783,1.89305,25.1498,0.915734,-1.59295,0.552583,305.472,0,2
57.2954,1.32191,-1.9808,35.38,-1.79477,1.45462,31.9116,-2.73226,-0.878011,0.909323,192.577,1,1
15.7391,-2.00155,1.11151,13.9188,-0.80705,1.449,11.4657,0.78312,0.568766,0.954936,117.823,0,1
94.731,1.22245,-0.73705,59.8592,1.11758,-1.89488,44.609,1.47875,-0.205903,0.71771,515.648,0,3
95.4272,0.428988,-0.75546,25.2702,-1.03993,0.564189,20.2763,-2.28746,-1.90278,2.81445,319.295,0,1
80.9346,0.496745,0.76002,37.9446,-0.576006,-0.871181,35.1959,-1.2416,0.292559,-2.84154,350.218,0,1
113.929,-1.00123,1.06474,107.539,2.94494,-0.928865,33.174,0.475267,1.55471,2.91577,376.973,0,2
86.2507,2.74663,-1.18074,30.342,2.83978,0.459473,27.4377,1.56091,2.23252,-1.72906,316.549,0,1
93.4431,0.0272077,0.409274,38.0109,-0.999774,1.50205,25.1874,0.873755,-0.241743,2.72679,284.769,0,0
74.6955,-0.0964065,1.29994,41.2755,2.48703,-0.105942,35.9131,-2.0315,1.80877,1.2892,258.141,0,0
